28	27
20	19
8	7
-2	-4
-5	-6
-6	-7
-5	-5
-3	-3
-2	-1
-3	-1
-5	-4
-5	-3
-6	-3
-5	-1
1	5
10	15
17	22
27	32
38	43
50	54
51	55
52	56
45	49
35	39
17	21
5	10
-10	-5
-18	-12
-24	-18
-25	-18
-28	-21
-28	-20
-27	-19
-26	-17
-30	-21
-35	-26
-38	-28
-44	-34
-53	-43
-55	-44
-47	-37
-37	-26
-33	-22
-21	-10
-9	2
-1	9
7	17
12	21
15	23
7	14
3	9
12	17
20	24
31	34
35	38
40	42
44	45
49	50
53	53
46	45
45	43
39	36
45	40
30	25
22	15
11	3
9	0
7	-3
8	-3
13	0
9	-5
7	-9
4	-14
9	-9
13	-6
10	-10
6	-15
1	-20
4	-17
7	-14
13	-9
15	-6
22	0
28	5
36	14
41	18
45	22
46	23
44	21
38	14
31	8
20	-2
12	-11
3	-21
-2	-27
-18	-44
-23	-50
-26	-53
-19	-46
-17	-45
-14	-43
-6	-36
-5	-36
-5	-37
-5	-39
-10	-45
-16	-52
-22	-58
-20	-57
-19	-57
-25	-64
-30	-70
-32	-72
-39	-80
-48	-89
-57	-98
-56	-96
-52	-92
-43	-82
-31	-70
-24	-62
-21	-60
-20	-59
-17	-55
-17	-55
-15	-52
-6	-42
1	-33
10	-22
14	-19
20	-12
17	-14
15	-15
13	-16
10	-19
3	-24
-7	-33
-12	-36
-18	-40
-25	-45
-30	-48
-36	-52
-42	-55
-44	-55
-40	-49
-39	-45
-42	-46
-46	-47
-51	-50
-59	-56
-75	-70
-86	-79
-94	-86
-90	-80
-81	-69
-71	-57
-72	-56
-73	-56
-67	-48
-54	-34
-47	-25
-41	-17
-34	-8
-20	6
-14	14
-7	23
-9	23
-9	25
-13	23
-16	22
-24	15
-30	11
-30	13
-25	20
-23	23
-19	29
-9	40
0	49
4	54
4	54
11	62
21	72
38	89
53	104
70	121
85	136
109	160
132	183
152	202
159	209
163	214
158	209
151	202
134	184
119	169
105	156
98	149
92	142
88	138
84	135
80	132
68	120
58	111
44	98
33	88
23	78
14	70
8	63
4	59
4	60
7	63
8	63
8	64
10	65
12	67
17	71
18	72
23	76
34	86
48	99
58	108
56	104
48	96
37	84
19	64
-2	42
-20	22
-28	13
-31	10
-32	8
-33	6
-31	7
-29	7
-25	10
-25	8
-30	1
-36	-5
-40	-11
-38	-11
-34	-10
-21	0
-10	9
-5	11
-9	5
-11	0
-10	0
-8	-1
-4	0
0	2
0	1
1	0
6	2
13	8
19	12
16	7
9	-1
-7	-19
-21	-35
-31	-46
-30	-46
-27	-44
-23	-41
-20	-39
-15	-36
-11	-33
-7	-30
-13	-37
-23	-48
-34	-60
-34	-60
-43	-70
-53	-80
-55	-83
-41	-70
-29	-59
-26	-56
-25	-56
-24	-56
-23	-55
-25	-57
-26	-58
-31	-63
-34	-65
-38	-68
-37	-67
-31	-60
-16	-45
1	-27
8	-19
10	-17
9	-18
6	-21
-4	-33
-18	-47
-27	-56
-32	-61
-41	-70
-40	-69
-32	-61
-20	-48
-17	-46
-14	-43
-17	-46
-18	-47
-23	-53
-23	-54
-25	-57
-27	-59
-20	-52
-9	-42
0	-32
-7	-40
-16	-50
-26	-60
-18	-52
-4	-39
14	-20
30	-4
43	7
58	23
68	32
68	31
57	20
44	7
32	-4
21	-16
8	-29
6	-32
7	-31
21	-17
42	3
61	23
71	33
71	34
71	35
70	35
67	32
65	30
53	18
39	4
27	-8
25	-10
24	-11
22	-13
28	-6
36	1
41	7
42	9
40	8
40	8
27	-3
15	-15
1	-28
-12	-42
-26	-56
-40	-69
-45	-74
-50	-77
-50	-76
-51	-76
-50	-74
-50	-74
-48	-72
-49	-72
-50	-72
-51	-72
-46	-67
-46	-67
-47	-68
-49	-69
-56	-77
-62	-83
-71	-92
-70	-92
-78	-100
-84	-106
-82	-105
-72	-94
-53	-76
-35	-57
-15	-36
4	-15
16	-3
26	5
28	7
29	9
21	0
11	-9
-7	-27
-15	-35
-23	-44
-15	-35
-7	-26
3	-14
16	-1
27	11
39	23
43	27
44	28
38	22
26	10
12	-2
4	-9
0	-12
0	-12
2	-6
5	-2
15	9
22	18
29	27
20	20
8	9
-3	-1
-7	-4
-9	-5
-10	-4
-9	-1
-7	2
-14	-2
-16	-4
-18	-4
-21	-6
-33	-16
-52	-33
-63	-43
-74	-52
-76	-52
-74	-48
-62	-35
-41	-12
-19	10
-4	26
0	32
10	43
12	46
9	43
1	35
2	37
5	41
3	39
5	41
12	48
22	59
17	54
9	46
-4	32
-7	29
-6	30
0	37
8	45
19	56
30	68
39	78
52	91
63	102
72	112
65	105
48	88
34	74
27	67
27	66
29	68
31	70
37	75
39	77
42	80
45	83
40	77
33	71
26	63
29	66
28	66
27	64
22	59
15	53
5	43
-4	34
-12	26
-9	30
-6	34
2	43
6	46
15	55
27	66
34	72
35	72
28	64
22	57
7	40
-11	19
-29	0
-37	-8
-33	-6
-36	-10
-30	-6
-21	1
-8	12
4	24
14	33
28	46
32	48
40	55
42	55
45	57
40	51
35	44
23	30
13	19
3	7
-5	-2
-11	-10
-10	-10
-5	-6
-4	-6
-5	-8
-4	-8
0	-5
7	1
8	1
7	0
0	-8
-6	-16
-12	-23
-4	-16
6	-6
17	3
19	5
23	7
24	8
23	6
20	2
12	-6
6	-13
0	-21
-5	-28
-26	-50
-48	-73
-57	-83
-47	-74
-38	-66
-34	-61
-33	-61
-35	-63
-41	-69
-50	-79
-57	-86
-61	-90
-62	-91
-54	-83
-46	-75
-31	-61
-23	-53
-7	-38
0	-30
6	-24
8	-23
8	-22
7	-23
4	-26
8	-22
1	-29
3	-27
-2	-32
2	-27
-3	-33
0	-29
9	-19
15	-11
12	-14
3	-22
5	-18
6	-17
6	-16
-2	-24
-7	-28
-13	-34
-23	-42
-26	-44
-24	-42
-21	-37
-25	-40
-34	-49
-41	-54
-42	-53
-37	-47
-35	-43
-31	-38
-29	-34
-28	-31
-35	-36
-41	-40
-46	-44
-43	-39
-41	-35
-36	-28
-36	-26
-33	-21
-27	-14
-24	-8
-20	-3
-21	-2
-22	-2
-21	0
-14	8
-8	16
-6	18
-4	21
-7	19
-8	19
-5	22
1	30
5	35
1	31
1	30
0	29
7	37
19	49
33	62
46	74
54	81
59	86
52	78
45	71
38	63
39	64
39	64
42	68
50	76
62	88
69	95
76	102
78	104
83	108
72	98
68	95
57	84
53	81
47	76
51	80
54	84
52	82
53	84
46	77
39	70
23	53
20	49
16	44
21	49
23	50
27	53
31	55
36	60
43	65
43	63
40	59
38	56
32	48
21	34
7	19
2	14
6	17
-1	8
-5	3
-10	-3
-18	-12
-40	-35
-64	-59
-82	-78
-88	-84
-90	-87
-74	-72
-57	-55
-37	-37
-29	-30
-14	-17
-9	-14
-3	-9
-6	-14
-1	-12
-7	-19
-3	-18
-2	-18
7	-10
17	-2
37	15
60	36
71	45
73	45
69	38
65	33
51	17
36	0
12	-25
-7	-46
-30	-70
-42	-83
-41	-83
-39	-80
-38	-80
-47	-89
-53	-96
-63	-106
-73	-117
-80	-125
-79	-125
-76	-123
-64	-111
-56	-102
-44	-90
-42	-88
-38	-84
-32	-78
-27	-73
-14	-59
-4	-49
6	-38
12	-31
29	-13
36	-5
36	-4
16	-24
3	-36
-19	-59
-34	-74
-54	-93
-64	-103
-68	-107
-68	-106
-64	-101
-64	-100
-53	-89
-42	-78
-34	-69
-39	-74
-41	-74
-42	-76
-44	-78
-45	-79
-43	-78
-37	-72
-28	-64
-20	-56
-3	-39
4	-30
12	-21
19	-13
33	1
40	9
39	9
32	4
30	3
27	1
25	0
23	0
20	0
17	-1
24	7
32	17
37	24
38	25
39	27
38	28
34	26
34	27
40	34
35	31
36	32
30	28
26	24
13	12
-2	-2
-9	-9
-16	-16
-18	-18
-11	-10
-3	-1
6	8
14	18
21	26
32	39
34	42
37	48
35	47
24	38
12	28
-3	15
-13	6
-34	-12
-48	-23
-51	-23
-40	-10
-34	-1
-32	2
-22	14
-8	29
4	42
8	48
9	49
2	42
-7	33
-18	23
-23	18
-24	18
-12	31
-6	38
1	47
0	46
7	55
7	55
8	56
9	57
4	52
5	53
8	55
17	65
24	72
20	68
14	61
4	52
1	48
-8	38
-26	20
-53	-5
-72	-24
-86	-37
-89	-39
-80	-30
-66	-15
-41	9
-16	34
12	64
33	86
45	97
49	102
54	107
67	119
78	130
84	136
83	135
85	136
85	136
75	125
64	114
45	94
29	77
11	59
1	47
0	46
3	48
14	59
26	71
34	79
42	86
44	88
40	83
26	69
11	52
1	41
-3	35
-5	32
-4	32
-4	30
-4	30
-2	31
0	33
1	33
0	31
0	30
1	30
2	30
3	29
2	28
2	26
-1	22
-2	20
-4	19
-12	11
-11	12
0	23
20	43
30	52
40	61
46	65
47	64
44	58
34	46
23	33
1	9
-14	-9
-29	-27
-37	-38
-43	-45
-40	-44
-33	-39
-23	-30
-14	-23
-1	-11
12	1
23	10
26	12
26	10
27	9
28	8
30	9
23	0
12	-11
1	-24
-7	-34
-11	-37
-13	-41
-4	-31
5	-21
8	-19
6	-22
1	-26
0	-28
-3	-33
-7	-37
-9	-40
-11	-42
-18	-50
-22	-55
-23	-56
-19	-53
-8	-43
0	-36
6	-29
3	-33
1	-35
-5	-43
-15	-54
-15	-55
-15	-55
-20	-61
-32	-73
-40	-81
-37	-78
-45	-87
-52	-94
-50	-90
-42	-82
-32	-71
-27	-65
-25	-62
-24	-60
-28	-63
-37	-72
-49	-83
-61	-94
-62	-95
-65	-98
-62	-94
-53	-85
-30	-61
-13	-43
0	-29
6	-22
