-51	2235	26
-49	2235	26
-44	2236	28
-40	2237	30
-29	2238	35
-19	2239	40
-15	2239	42
-15	2239	42
-14	2239	42
0	2239	49
9	2239	53
10	2239	54
13	2239	55
26	2239	62
30	2238	64
29	2239	64
33	2239	66
36	2239	68
26	2239	63
19	2239	59
31	2238	66
24	2237	62
34	2236	67
37	2236	69
57	2237	80
67	2237	85
69	2238	87
76	2238	91
82	2238	95
69	2237	88
55	2237	81
50	2237	79
57	2237	83
55	2236	82
48	2237	79
54	2237	82
61	2238	86
63	2239	87
83	2240	98
83	2241	99
79	2242	97
87	2242	102
102	2242	110
114	2242	117
108	2242	114
106	2242	114
115	2242	119
123	2243	124
117	2243	122
109	2243	118
110	2243	119
111	2243	120
117	2243	124
122	2242	127
129	2242	132
133	2241	134
136	2241	137
146	2241	143
154	2241	148
153	2241	148
149	2241	147
150	2242	148
146	2242	147
150	2242	150
139	2242	145
139	2242	145
136	2243	144
135	2243	144
132	2243	143
134	2243	145
134	2244	145
129	2245	143
127	2245	142
126	2245	142
119	2246	139
107	2246	133
98	2246	128
94	2246	126
81	2246	119
68	2246	112
74	2247	115
65	2247	110
52	2247	103
47	2247	100
49	2247	101
52	2247	102
49	2247	100
54	2248	102
63	2247	106
58	2247	103
54	2247	101
44	2248	95
41	2248	93
18	2248	80
-1	2248	69
-16	2247	60
-31	2247	51
-35	2246	48
-32	2246	48
-26	2245	50
-22	2245	51
-24	2245	49
-22	2245	49
-23	2245	47
-30	2246	43
-27	2247	43
-16	2247	48
-9	2247	50
-2	2247	53
-10	2247	48
-15	2247	44
-23	2247	39
-37	2247	30
-31	2247	32
-23	2247	35
-12	2247	40
8	2248	50
30	2248	61
53	2249	72
73	2249	82
79	2249	85
83	2249	87
83	2248	87
69	2248	80
62	2248	76
56	2248	72
46	2248	67
41	2249	64
44	2249	65
45	2249	65
41	2249	63
44	2249	64
67	2249	75
83	2249	84
94	2250	89
111	2250	98
124	2250	105
125	2251	106
116	2252	102
106	2252	97
92	2252	89
75	2252	80
64	2252	74
61	2253	72
60	2252	72
78	2252	81
82	2252	83
101	2252	92
114	2251	99
117	2252	101
117	2252	101
116	2252	101
98	2252	91
76	2251	80
63	2251	73
49	2251	65
51	2250	65
43	2250	61
43	2251	60
43	2251	60
38	2251	56
47	2251	61
65	2251	69
62	2251	68
59	2251	66
63	2251	67
54	2250	62
44	2250	56
37	2250	52
26	2250	46
14	2250	38
-4	2251	28
0	2251	29
4	2252	30
8	2252	31
6	2252	30
11	2252	31
7	2252	28
-7	2252	20
-22	2252	11
-47	2252	-2
-58	2252	-9
-65	2252	-15
-73	2253	-20
-78	2254	-25
-85	2254	-30
-87	2254	-33
-99	2253	-41
-104	2253	-45
-121	2252	-56
-146	2251	-71
-172	2250	-87
-194	2250	-101
-210	2250	-112
-231	2250	-126
-248	2251	-137
-259	2252	-146
-269	2252	-154
-277	2252	-162
-290	2252	-172
-306	2253	-183
-326	2253	-197
-348	2254	-212
-365	2253	-225
-392	2254	-243
-425	2255	-264
-451	2256	-282
-476	2256	-300
-507	2256	-321
-526	2256	-336
-546	2256	-351
-553	2255	-360
-570	2255	-374
-583	2255	-386
-590	2255	-395
-611	2255	-411
-642	2255	-433
-649	2257	-442
-668	2258	-458
-712	2258	-487
-743	2258	-509
-752	2258	-520
-749	2258	-524
-783	2257	-549
-805	2257	-566
-818	2257	-580
-827	2257	-591
-838	2258	-603
-839	2260	-610
-832	2262	-613
-817	2262	-611
-811	2263	-614
-763	2264	-594
-759	2264	-597
-758	2264	-602
-754	2264	-604
-738	2264	-601
-720	2264	-596
-735	2264	-608
-714	2264	-602
-690	2264	-593
-652	2264	-577
-606	2263	-556
-575	2265	-543
-549	2265	-532
-539	2264	-529
-537	2263	-530
-510	2263	-518
-489	2263	-509
-484	2263	-508
-486	2265	-510
-493	2266	-515
-481	2266	-510
-448	2265	-494
-434	2265	-487
-437	2266	-489
-433	2266	-488
-417	2265	-480
-418	2264	-481
-404	2264	-474
-415	2264	-480
-407	2264	-476
-416	2265	-480
-408	2266	-476
-404	2266	-474
-420	2266	-483
-429	2266	-487
-414	2266	-479
-388	2266	-466
-405	2265	-474
-405	2264	-474
-409	2265	-476
-422	2265	-483
-438	2265	-491
-441	2265	-492
-453	2265	-499
-446	2263	-495
-442	2263	-493
-424	2264	-483
-448	2264	-496
-459	2263	-501
-481	2262	-513
-492	2262	-519
-508	2261	-528
-539	2259	-545
-534	2261	-543
-553	2261	-553
-551	2261	-553
-554	2260	-555
-535	2261	-545
-514	2260	-535
-511	2261	-533
-528	2260	-542
-526	2261	-541
-534	2263	-546
-527	2263	-542
-537	2264	-547
-534	2264	-545
-521	2264	-538
-512	2263	-533
-505	2263	-529
-477	2264	-514
-460	2262	-504
-476	2262	-512
-459	2262	-502
-417	2261	-479
-424	2261	-482
-417	2262	-476
-375	2263	-453
-350	2263	-438
-335	2263	-428
-329	2262	-422
-302	2262	-406
-286	2262	-395
-270	2262	-383
-234	2262	-361
-207	2261	-344
-211	2261	-343
-174	2261	-320
-136	2262	-296
-118	2262	-282
-120	2262	-279
-106	2262	-267
-80	2262	-249
-53	2262	-230
-40	2262	-218
-40	2262	-213
11	2262	-181
36	2262	-162
34	2262	-158
36	2264	-151
64	2264	-130
102	2264	-104
73	2264	-114
77	2264	-106
96	2265	-90
118	2265	-72
91	2264	-80
101	2265	-69
125	2265	-50
128	2265	-43
114	2264	-44
149	2265	-19
147	2265	-14
140	2266	-12
138	2265	-7
113	2265	-14
99	2266	-16
80	2264	-20
77	2263	-17
74	2263	-13
58	2264	-16
44	2263	-19
52	2264	-10
71	2263	4
34	2263	-10
24	2262	-11
48	2263	5
25	2264	-1
-4	2265	-12
-42	2264	-28
-54	2264	-31
-41	2266	-21
-66	2266	-30
-84	2267	-37
-97	2267	-40
-118	2268	-49
-116	2267	-45
-125	2266	-47
-150	2265	-58
-187	2265	-75
-202	2265	-81
-186	2265	-71
-173	2265	-62
-196	2265	-72
-202	2267	-73
-178	2266	-59
-170	2267	-53
-136	2269	-33
-141	2269	-33
-148	2270	-35
-136	2269	-26
-145	2269	-29
-133	2268	-21
-141	2267	-23
-149	2267	-25
-134	2268	-15
-117	2267	-4
-101	2266	6
-71	2266	25
-50	2264	38
-35	2263	49
-26	2262	57
-12	2261	67
-3	2259	75
-4	2259	78
6	2259	86
5	2260	89
25	2261	103
33	2260	111
56	2260	126
70	2260	137
105	2260	159
140	2261	182
163	2260	198
184	2259	214
211	2259	232
249	2259	257
248	2259	262
281	2260	284
306	2260	303
314	2260	312
349	2259	336
371	2258	354
396	2257	373
420	2257	391
436	2256	406
479	2255	435
492	2255	449
509	2255	464
549	2256	492
566	2256	508
590	2256	528
620	2256	551
631	2255	564
646	2254	579
646	2253	587
655	2253	599
662	2253	610
672	2253	623
676	2253	632
690	2253	647
696	2254	657
694	2255	663
702	2255	674
703	2255	682
698	2256	686
685	2257	686
683	2257	691
671	2258	691
649	2258	685
633	2258	682
632	2259	687
632	2260	693
624	2260	694
618	2260	695
620	2260	701
611	2260	701
597	2260	699
593	2259	701
580	2259	698
573	2259	699
548	2259	690
547	2259	693
538	2259	692
530	2259	691
523	2258	691
530	2258	698
523	2258	697
525	2258	701
525	2258	704
529	2257	709
514	2257	704
508	2257	704
506	2257	705
499	2256	704
491	2256	702
485	2255	701
483	2254	702
480	2253	703
472	2253	700
467	2253	699
465	2253	700
457	2253	697
450	2253	695
442	2253	692
441	2253	693
435	2253	690
435	2253	691
432	2252	691
433	2252	692
423	2251	687
413	2251	683
410	2251	681
421	2251	687
412	2251	683
416	2252	685
423	2253	689
429	2253	692
426	2253	691
429	2252	692
442	2252	699
446	2253	701
444	2252	700
451	2252	704
464	2252	711
454	2252	706
456	2252	707
465	2253	711
478	2253	718
474	2253	716
473	2253	715
485	2253	721
480	2252	719
473	2251	715
476	2251	716
475	2251	716
471	2250	713
463	2250	709
464	2251	709
459	2251	706
452	2250	701
440	2250	694
439	2250	693
430	2250	687
410	2249	676
403	2248	671
388	2248	662
381	2248	656
363	2249	645
361	2249	642
344	2249	631
331	2250	622
315	2250	612
304	2251	603
294	2251	595
283	2251	587
265	2251	574
259	2251	568
245	2251	557
229	2252	545
208	2253	531
203	2253	524
193	2254	515
165	2253	497
156	2254	488
147	2254	478
134	2254	467
120	2253	455
124	2253	453
131	2253	452
120	2253	442
120	2253	437
128	2253	437
133	2252	435
128	2251	428
133	2250	426
125	2248	418
119	2248	410
109	2247	401
102	2247	393
114	2247	394
124	2247	395
122	2248	390
132	2248	391
128	2248	384
136	2249	384
134	2249	379
135	2249	375
140	2249	374
141	2249	370
146	2249	368
161	2249	372
193	2249	385
225	2249	398
229	2250	397
233	2250	396
238	2250	395
237	2250	391
239	2250	389
235	2249	384
246	2249	386
261	2248	391
282	2247	399
310	2247	411
328	2247	418
339	2248	422
352	2248	426
359	2249	428
347	2249	419
350	2249	419
352	2249	418
368	2248	424
378	2248	427
389	2248	431
388	2248	429
390	2248	428
383	2249	422
373	2249	415
365	2249	409
353	2249	400
349	2249	396
335	2249	386
349	2249	391
341	2248	384
337	2248	380
324	2248	371
309	2248	360
288	2249	346
269	2250	333
249	2250	320
240	2250	312
221	2250	298
219	2250	293
219	2250	290
209	2250	281
199	2249	272
186	2249	261
166	2249	247
138	2249	228
131	2250	220
109	2250	204
96	2250	193
91	2250	185
84	2250	177
81	2250	171
61	2249	156
46	2248	143
32	2248	130
16	2248	117
-7	2248	100
-20	2249	87
-30	2249	77
-32	2249	70
-25	2249	68
-25	2249	63
-22	2249	59
-21	2248	54
-33	2248	43
-39	2248	34
-43	2248	27
-41	2248	22
-52	2248	11
-41	2249	12
-25	2250	15
-20	2250	13
-15	2250	10
-5	2250	11
-1	2250	8
4	2250	6
12	2251	6
15	2251	3
25	2251	4
45	2253	10
70	2253	19
81	2254	22
99	2254	27
121	2254	36
134	2254	39
145	2254	42
156	2253	45
171	2252	50
179	2252	52
202	2252	62
227	2252	73
248	2252	82
272	2252	93
289	2252	100
304	2251	107
314	2250	111
328	2249	117
333	2248	119
329	2248	116
340	2248	121
355	2248	128
366	2248	133
377	2248	138
393	2248	146
404	2248	152
417	2248	158
422	2248	161
432	2249	166
429	2248	164
423	2248	161
416	2247	158
419	2248	159
417	2249	158
414	2250	156
404	2250	151
392	2250	144
383	2250	139
372	2250	132
351	2250	121
345	2250	117
326	2249	106
302	2249	92
303	2249	91
294	2249	85
278	2250	75
259	2251	64
234	2251	49
222	2252	41
217	2252	36
215	2252	33
222	2253	34
244	2252	44
179	2252	8
-13	2250	-95
-37	2249	-112
-56	2248	-126
-152	2247	-181
-178	2246	-200
-158	2245	-195
-161	2244	-202
-175	2244	-215
-158	2245	-211
-60	2245	-165
-94	2246	-187
-301	2248	-301
-227	2250	-268
-239	2251	-280
-392	2253	-366
-480	2253	-419
-399	2255	-384
-387	2255	-385
-435	2256	-417
-450	2254	-431
-356	2253	-389
-313	2253	-372
-323	2252	-383
-145	2253	-295
-138	2253	-296
-362	2255	-418
-377	2253	-432
-309	2253	-402
-350	2252	-429
-378	2252	-449
-342	2251	-436
-331	2249	-435
-314	2250	-432
-286	2249	-422
-145	2249	-352
-148	2248	-357
-201	2249	-388
-173	2250	-377
-191	2249	-390
-223	2249	-410
-184	2250	-393
-125	2249	-365
-126	2248	-369
-127	2248	-372
-104	2248	-362
-85	2249	-354
-98	2249	-363
-84	2249	-358
-91	2251	-363
-88	2251	-363
-91	2249	-367
-81	2250	-363
-53	2249	-350
-32	2249	-340
-7	2248	-328
27	2247	-311
35	2247	-307
32	2248	-309
45	2248	-302
60	2249	-295
107	2250	-270
122	2249	-261
115	2249	-265
116	2250	-263
122	2250	-260
161	2250	-238
166	2250	-235
138	2250	-248
164	2250	-234
164	2250	-233
155	2251	-236
180	2251	-222
195	2251	-213
179	2251	-220
158	2251	-229
149	2251	-233
154	2250	-229
122	2249	-245
91	2249	-261
109	2249	-251
63	2249	-274
44	2250	-284
71	2250	-270
78	2250	-266
37	2250	-287
23	2250	-294
30	2249	-290
18	2249	-297
-19	2248	-316
-54	2247	-335
-53	2247	-335
-53	2247	-336
-69	2248	-345
-71	2247	-347
-59	2246	-342
-88	2247	-358
-126	2246	-378
-165	2246	-400
-172	2246	-405
-127	2245	-383
-156	2245	-400
-172	2245	-410
-172	2245	-411
-186	2246	-420
-244	2247	-452
-231	2247	-447
-216	2248	-441
-244	2248	-457
-232	2248	-453
-207	2248	-441
-155	2248	-415
-151	2248	-414
-196	2247	-438
-215	2247	-450
-227	2247	-457
-245	2248	-468
-226	2247	-460
-197	2247	-446
-188	2246	-442
-163	2246	-430
-161	2245	-429
-177	2244	-438
-164	2243	-432
-184	2243	-443
-187	2243	-445
-185	2243	-445
-173	2243	-439
-157	2244	-431
-146	2245	-426
-134	2245	-420
-100	2245	-402
-119	2245	-411
-136	2245	-420
-114	2244	-408
-140	2244	-421
-139	2244	-421
-138	2244	-420
-117	2243	-409
-112	2243	-405
-118	2242	-408
-128	2242	-413
-118	2243	-407
-120	2243	-408
-102	2244	-397
-75	2244	-382
-69	2244	-378
-43	2244	-363
-21	2244	-350
15	2247	-330
23	2247	-323
29	2249	-318
1	2249	-331
-4	2249	-331
-6	2248	-330
9	2247	-321
13	2246	-317
33	2244	-304
55	2243	-290
60	2243	-285
55	2244	-285
60	2243	-280
72	2243	-272
50	2242	-281
53	2242	-277
52	2242	-275
65	2242	-266
58	2241	-267
62	2241	-263
72	2241	-255
70	2241	-253
77	2242	-247
81	2244	-242
95	2245	-232
89	2245	-233
86	2246	-232
92	2247	-226
93	2247	-222
99	2247	-216
95	2247	-216
100	2247	-210
108	2247	-203
121	2247	-193
113	2247	-195
108	2247	-194
102	2247	-195
107	2246	-189
101	2246	-190
97	2246	-189
96	2246	-187
94	2245	-185
101	2245	-179
94	2245	-180
89	2245	-180
89	2246	-178
81	2247	-179
67	2247	-184
57	2247	-187
55	2247	-186
50	2247	-186
46	2247	-186
47	2246	-184
42	2245	-184
40	2245	-183
42	2245	-180
44	2245	-177
37	2245	-179
37	2245	-177
28	2244	-180
21	2244	-182
11	2244	-185
5	2243	-187
-7	2242	-191
-7	2242	-190
-14	2241	-192
11	2241	-177
30	2241	-166
42	2242	-158
46	2243	-154
57	2244	-146
55	2245	-145
58	2245	-141
57	2246	-140
50	2245	-141
47	2246	-141
26	2246	-150
29	2246	-146
42	2247	-138
60	2247	-126
66	2247	-121
62	2247	-121
62	2247	-119
81	2247	-107
95	2247	-97
102	2247	-91
108	2247	-85
113	2246	-80
122	2246	-73
124	2245	-69
115	2246	-72
119	2246	-67
112	2246	-68
104	2245	-70
115	2245	-62
126	2245	-54
137	2244	-45
162	2244	-29
126	2243	-46
131	2244	-41
142	2244	-32
145	2245	-28
139	2245	-29
116	2246	-38
114	2247	-37
144	2247	-19
156	2247	-10
149	2247	-11
169	2247	1
142	2247	-10
162	2247	2
145	2247	-3
129	2248	-9
64	2249	-42
-14	2250	-81
-15	2250	-81
22	2250	-60
9	2251	-66
-25	2251	-83
27	2251	-55
74	2250	-29
76	2250	-26
58	2250	-34
75	2250	-24
33	2250	-44
-10	2251	-66
-54	2251	-88
-56	2250	-89
-85	2250	-104
-135	2249	-130
-104	2248	-114
-103	2248	-114
-104	2247	-114
-116	2247	-121
-124	2247	-125
-207	2247	-169
-264	2248	-200
-222	2249	-180
-209	2251	-174
-204	2251	-172
-226	2251	-185
-265	2251	-206
-234	2250	-191
-212	2251	-181
-246	2251	-200
-251	2252	-203
-262	2252	-211
-313	2252	-239
-321	2251	-245
-247	2251	-207
-255	2252	-213
-279	2253	-227
-265	2253	-221
-190	2253	-182
-183	2253	-179
-157	2253	-166
-101	2253	-136
-41	2253	-104
-6	2256	-85
16	2256	-72
85	2255	-34
121	2255	-13
84	2255	-30
124	2256	-7
137	2256	2
150	2255	11
173	2255	26
180	2256	33
160	2256	25
169	2256	33
205	2259	55
184	2259	47
213	2260	65
223	2260	74
223	2261	77
227	2261	82
211	2262	77
193	2262	71
156	2262	54
118	2263	37
121	2262	40
123	2264	43
84	2265	25
80	2265	25
83	2264	28
86	2263	31
91	2263	36
62	2263	22
125	2261	57
155	2261	74
126	2261	61
150	2261	76
185	2261	97
188	2262	100
181	2263	99
162	2263	91
152	2263	88
158	2262	93
168	2262	101
188	2262	113
188	2261	116
219	2261	134
260	2261	158
268	2262	165
316	2263	194
354	2263	217
380	2263	234
280	2262	185
205	2262	149
205	2261	151
213	2260	157
186	2260	145
168	2259	138
197	2259	155
243	2259	181
269	2261	197
299	2262	215
337	2263	238
285	2263	214
269	2262	208
312	2264	233
304	2263	231
288	2264	225
307	2264	238
313	2264	244
330	2265	255
331	2264	258
330	2264	260
331	2264	264
350	2265	276
362	2263	285
365	2263	290
357	2261	288
339	2260	281
325	2260	277
312	2259	272
311	2258	274
296	2259	268
283	2259	263
353	2258	302
339	2259	297
248	2258	251
213	2258	234
187	2258	221
119	2259	186
34	2259	142
4	2259	125
-17	2258	113
-64	2258	87
-76	2258	79
-85	2256	72
-115	2257	55
-157	2256	30
-178	2255	17
-201	2255	2
-242	2255	-22
-297	2255	-54
