357	31801	698.352600
359	29322	900.520691
362	26636	1052.756470
360	23778	849.639160
359	21403	683.888794
336	19199	506.361877
327	17640	425.537201
332	16407	368.764679
314	15403	278.239166
298	14570	249.784256
308	13862	252.671341
312	13252	209.592529
298	12717	171.202438
313	12119	204.730896
344	11853	202.413254
372	11408	190.767624
384	11044	170.393402
426	10710	220.381470
462	10402	195.221558
475	10120	171.232269
476	9864	167.804840
471	9627	160.696838
451	9407	135.419144
413	9160	108.982384
390	9034	126.576828
382	8826	123.551086
367	8652	95.063797
354	8488	95.244644
338	8334	82.671074
342	8188	104.182076
336	8055	72.925735
342	7930	92.672424
338	7812	68.833282
348	7677	91.717430
344	7612	62.395988
353	7485	87.859116
350	7378	61.366589
357	7271	81.341705
348	7169	52.110291
331	7068	51.675522
324	6971	66.082848
302	6880	36.099861
274	6798	35.936386
255	6704	46.233536
257	6658	60.811012
240	6576	19.119436
239	6507	51.306404
234	6437	31.953829
251	6367	60.909622
267	6300	42.842247
275	6231	35.338242
295	6165	57.074772
296	6102	25.604008
265	6032	1.942653
233	5999	23.129805
210	5942	30.227440
183	5896	14.252069
154	5848	11.414217
120	5798	3.107760
110	5748	31.897577
109	5698	20.776299
80	5647	-20.962585
95	5596	52.312977
121	5538	29.244843
132	5510	4.563232
147	5463	23.264467
171	5422	31.942688
176	5383	3.854794
182	5343	21.683697
197	5301	31.849464
228	5259	44.282242
257	5217	30.837570
286	5174	35.033401
346	5126	74.001167
417	5098	65.379303
493	5055	67.912300
582	5019	85.252800
649	4984	55.521103
708	4950	70.553085
727	4917	35.026295
749	4885	74.248840
746	4851	43.390976
745	4818	66.407112
740	4781	58.966412
745	4760	72.948357
755	4723	69.668678
760	4692	59.379360
758	4664	55.242973
746	4638	48.895435
725	4611	45.598541
687	4588	31.523649
628	4564	18.640160
608	4538	77.239098
558	4506	6.088695
499	4486	17.898684
453	4456	36.081463
416	4426	31.204391
393	4400	36.356823
353	4378	2.461777
376	4357	86.938293
411	4338	46.378624
435	4319	25.285873
484	4299	65.117523
519	4275	29.882917
564	4257	55.767609
627	4231	70.127571
599	4206	-46.437542
664	4183	138.518143
637	4160	-45.611118
569	4139	-12.824404
543	4122	66.985558
524	4105	35.690857
478	4089	-2.781087
460	4069	50.097038
415	4057	-6.936619
401	4036	49.503582
379	4016	11.670681
321	3996	-23.657360
291	3976	36.712387
197	3958	-62.885780
126	3941	14.899470
54	3927	-10.914382
29	3912	39.162983
-15	3895	-25.841005
-23	3887	29.487669
-18	3869	11.538578
-9	3853	4.705115
32	3835	37.808823
54	3817	-10.160132
