2864.105	-7.4
2864.755	-6.4
2865.405	-5.7
2866.055	-5.3
2866.705	-5.1
2867.355	-5.0
2868.005	-4.6
2868.655	-4.0
2869.305	-3.1
2869.955	-2.4
2870.605	-1.9
2871.255	-1.5
2871.905	-1.2
2872.555	-1.0
2873.205	-0.8
2873.855	-0.6
2874.505	-0.3
2875.155	0.3
2875.805	0.8
2876.455	1.2
2877.105	1.1
2877.755	0.7
2878.405	0.2
2879.055	-0.2
2879.705	-0.6
2880.355	-0.7
2881.005	-0.7
2881.655	-0.7
2882.305	-0.5
2882.955	-0.4
2883.605	-0.4
2884.255	-0.6
2884.905	-1.0
2885.555	-1.3
2886.205	-1.3
2886.855	-1.3
2887.505	-1.2
2888.155	-1.2
2888.805	-1.0
2889.455	-0.7
2890.105	-0.5
2890.755	-0.7
2891.405	-1.0
2892.055	-1.3
2892.705	-1.5
2893.355	-1.4
2894.005	-1.2
2894.655	-0.9
2895.305	-0.2
2895.955	0.4
2896.605	0.8
2897.255	1.0
2897.905	1.0
2898.555	1.0
2899.205	0.9
2899.855	0.8
2900.505	0.8
2901.155	0.9
2901.805	0.9
2902.455	0.8
2903.105	0.7
2903.755	0.5
2904.405	0.4
2905.055	0.1
2905.705	-0.2
2906.355	-0.3
2907.005	-0.3
2907.655	-0.2
2908.305	-0.2
2908.955	-0.3
2909.605	-0.4
2910.255	-0.5
2910.905	-0.6
2911.555	-0.8
2912.205	-1.2
2912.855	-2.0
2913.505	-3.0
2914.155	-4.0
2914.805	-5.0
2915.455	-6.0
2916.105	-6.8
2916.755	-7.5
2917.405	-7.9
2918.055	-8.0
2918.705	-8.2
2919.355	-8.2
2920.005	-8.1
2920.655	-7.9
2921.305	-7.8
2921.955	-7.8
2922.605	-8.1
2923.255	-8.6
2923.905	-8.8
2924.555	-8.8
2925.205	-9.0
2925.855	-9.2
2926.505	-9.0
2927.155	-8.6
2927.805	-8.0
2928.455	-7.4
2929.105	-7.1
2929.755	-6.8
2930.405	-6.7
2931.055	-6.6
2931.705	-6.5
2932.355	-6.3
2933.005	-6.1
2933.655	-5.9
2934.305	-5.8
2934.955	-5.8
2935.605	-6.1
2936.255	-6.5
2936.905	-7.0
2937.555	-7.5
2938.205	-7.9
2938.855	-8.3
2939.505	-8.5
2940.155	-8.5
2940.805	-8.3
2941.455	-8.1
2942.105	-8.1
2942.755	-8.4
2943.405	-8.4
2944.055	-8.3
2944.705	-8.3
2945.355	-8.3
2946.005	-8.1
2946.655	-7.6
2947.305	-7.2
2947.955	-6.8
2948.605	-6.6
2949.255	-6.4
2949.905	-6.1
2950.555	-5.5
2951.205	-5.1
2951.855	-4.7
2952.505	-4.1
2953.155	-3.6
2953.805	-3.1
2954.455	-2.7
2955.105	-2.6
2955.755	-2.8
2956.405	-3.2
2957.055	-3.4
2957.705	-3.5
2958.355	-3.5
2959.005	-3.5
2959.655	-3.6
2960.305	-3.5
2960.955	-3.3
2961.605	-3.4
2962.255	-3.6
2962.905	-3.9
2963.555	-4.1
2964.205	-4.3
2964.855	-4.5
2965.505	-4.5
2966.155	-4.3
2966.805	-3.9
2967.455	-3.5
2968.105	-3.4
2968.755	-3.4
2969.405	-3.3
2970.055	-3.1
2970.705	-2.9
2971.355	-2.5
2972.005	-1.9
2972.655	-1.2
2973.305	-0.5
2973.955	0.1
2974.605	0.5
2975.255	0.8
2975.905	1.0
2976.555	1.0
2977.205	1.0
2977.855	0.9
2978.505	0.8
2979.155	0.8
2979.805	0.7
2980.455	0.6
2981.105	0.3
2981.755	-0.1
2982.405	-0.5
2983.055	-0.9
2983.705	-1.3
2984.355	-1.5
2985.005	-1.5
2985.655	-1.5
2986.305	-1.3
2986.955	-1.3
2987.605	-1.1
2988.255	-0.8
2988.905	-0.5
2989.555	-0.2
2995.405	-1.7
2996.055	-1.3
2996.705	-0.9
2997.355	-0.6
2998.005	-0.3
2998.655	-0.2
2999.305	-0.3
2999.955	-0.3
3000.605	-0.3
3001.255	-0.3
3001.905	-0.2
3002.555	0.2
3003.205	0.7
3003.855	1.3
3004.505	1.5
3005.155	1.7
3005.805	1.7
3006.455	1.4
3007.105	0.8
3007.755	0.1
3008.405	-0.3
3009.055	-0.3
3009.705	0.0
3010.355	0.1
3011.005	0.0
3011.655	0.0
3012.305	0.0
3012.955	-0.1
3013.605	-0.5
3014.255	-1.1
3014.905	-1.7
3015.555	-2.0
3016.205	-1.9
3016.855	-1.6
3017.505	-1.2
3018.155	-0.7
3018.805	-0.4
3019.455	-0.1
3020.105	-0.1
3020.755	-0.2
3021.405	-0.6
3022.055	-1.3
3022.705	-1.7
3023.355	-1.3
3024.005	-0.7
3024.655	-0.1
3025.305	0.0
3025.955	0.3
3026.605	0.8
3027.255	1.4
3027.905	1.5
3028.555	1.2
3029.205	0.8
3029.855	0.7
3030.505	0.7
3031.155	0.8
3031.805	0.9
3032.455	1.0
3033.105	1.1
3033.755	1.0
3034.405	0.8
3035.055	0.4
3035.705	-0.1
3036.355	-0.5
3037.005	-0.9
3037.655	-1.0
3038.305	-1.0
3038.955	-0.9
3039.605	-0.9
3040.255	-0.9
3040.905	-1.1
3041.555	-1.4
3042.205	-1.7
3042.855	-1.9
3043.505	-1.8
3044.155	-1.7
3044.805	-1.7
3045.455	-1.6
3046.105	-1.5
3046.755	-1.5
3047.405	-1.7
3048.055	-2.0
3048.705	-2.1
3049.355	-2.0
3050.005	-1.7
3050.655	-1.4
3051.305	-1.2
3051.955	-1.2
3052.605	-1.3
3053.255	-1.5
3053.905	-1.5
3054.555	-1.4
3055.205	-1.4
3055.855	-1.6
3056.505	-1.6
3057.155	-1.2
3057.805	-0.7
3058.455	-0.5
3059.105	-0.5
3059.755	-0.4
3060.405	-0.1
3061.055	-0.2
3061.705	-0.4
3062.355	-0.8
3063.005	-0.9
3063.655	-0.7
3064.305	-0.4
3064.955	-0.4
3065.605	-0.6
3066.255	-0.9
3066.905	-1.3
3067.555	-1.5
3068.205	-1.6
3068.855	-1.6
3069.505	-1.8
3070.155	-1.9
3070.805	-1.9
3071.455	-1.8
3072.105	-1.9
3072.755	-2.2
3073.405	-2.5
3074.055	-2.4
3074.705	-2.2
3075.355	-2.0
3076.005	-2.2
3076.655	-2.6
3077.305	-2.6
3077.955	-2.3
3078.605	-2.0
3079.255	-2.0
3079.905	-2.2
3080.555	-2.4
3081.205	-2.3
3081.855	-2.1
3082.505	-2.0
3083.155	-2.2
3083.805	-2.7
3084.455	-2.5
3085.105	-2.7
3085.755	-3.0
3086.405	-3.6
3087.055	-3.8
3087.705	-3.8
3088.355	-3.6
3089.005	-3.4
3089.655	-3.2
3090.305	-3.0
3090.955	-2.7
3091.605	-2.6
3092.255	-2.8
3092.905	-3.1
3093.555	-3.5
3094.205	-3.6
3094.855	-3.4
3095.505	-3.0
3096.155	-2.5
3096.805	-2.2
3097.455	-2.1
3098.105	-2.1
3098.755	-2.0
3099.405	-1.8
3100.055	-2.0
3100.705	-2.2
3101.355	-2.2
3102.005	-1.8
3102.655	-1.4
3103.305	-1.4
3103.955	-1.8
3104.605	-2.3
3105.255	-2.4
3105.905	-2.7
3106.555	-3.0
3107.205	-3.5
3107.855	-3.8
3108.505	-3.9
3109.155	-3.9
3109.805	-3.7
3110.455	-3.8
