468	468.000000
461	466.698669
482	469.343567
473	469.921997
478	471.068970
475	471.569519
474	471.878876
458	470.262604
451	468.173096
447	466.014740
431	462.637421
392	456.157623
373	448.869995
375	442.659088
369	436.697723
382	432.462738
415	431.137604
464	433.549103
497	438.076538
531	444.533539
596	454.798920
630	466.394775
628	476.847412
611	485.335205
597	492.251221
567	496.768738
536	499.108765
528	500.795746
515	501.610413
493	501.124756
479	499.896515
478	498.699585
455	496.345459
439	493.299713
411	488.990570
399	484.357117
393	479.697235
402	475.794464
428	473.425659
446	472.083954
474	472.176575
475	472.311493
471	472.249542
445	470.975830
408	468.063232
362	463.220459
323	456.864868
295	449.617188
290	442.545746
298	436.210541
312	430.822937
343	427.049835
358	424.109802
384	422.417419
384	420.809906
341	417.502838
288	412.167511
237	405.020935
195	396.526123
135	386.038116
127	375.739136
118	365.577057
119	355.929749
118	346.687805
122	338.020416
160	331.209747
158	324.610016
157	318.276917
174	312.865204
178	307.842743
167	302.635529
182	298.207001
222	295.429413
274	294.653534
328	295.853333
412	300.001831
508	307.401520
602	317.802643
723	332.016479
822	349.093109
883	367.582886
949	387.589813
988	408.117859
1001	428.261932
1005	447.742462
1010	466.609711
1022	485.179230
1032	503.353088
1042	521.166931
1033	538.013672
1012	553.533508
971	567.128174
910	578.232483
844	586.788391
815	594.092834
744	598.858826
661	600.827820
604	600.927795
558	599.581116
500	596.469299
455	592.066772
456	587.851868
479	584.496338
515	582.364502
583	582.383911
651	584.466614
696	587.837585
808	594.457031
790	600.310974
819	606.829590
880	614.938843
754	619.052002
713	621.819336
664	623.056335
607	622.587524
567	620.972534
522	618.106323
487	614.330261
494	610.879333
406	605.025696
355	597.907410
272	588.661621
139	575.943848
57	561.322693
-25	544.862305
-101	526.809509
-101	509.315643
-103	492.332977
-57	477.164520
-11	463.734375
45	452.256653
101	442.661499
162	435.023132
230	429.464020
283	425.508575
323	422.752808
371	421.365265
394	420.634949
451	421.442261
485	423.126099
537	426.133087
621	431.261902
677	437.710052
757	446.062775
842	456.389130
904	468.024292
971	481.069458
1059	496.000092
1094	511.397247
1140	527.527710
1190	544.464905
1242	562.227783
1282	580.499573
1327	599.395813
